study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA447983	SRP136711	SAMN08814059	SRS3104900	SRX3862845	SRR6915165	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF82		PAIRED	WGS	METAGENOMIC	RANDOM	11097528	2207785059	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF82	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF82	LILT_VF82_T016_R2.fastq.bz2	721326830;722443833	362c9152a1fc4e67e68d19fe891ea302;9d4790826717cdba6dc434985aac9bfa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_2.fastq.gz							1069957210	94237af118851ea4779b71ee300810ed	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915165	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/005/SRR6915165	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915165				VF82		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814023	SRS3104899	SRX3862844	SRR6915166	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF77		PAIRED	WGS	METAGENOMIC	RANDOM	23425095	4657953839	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF77	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF77	LILT_VF77_16_R1.fastq.bz2	1520165865;1544427890	54a2a706007e9f0f88bec16cf36a8dd6;c6a641b1f11a39719756b06b9b7dc5cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_2.fastq.gz							2265550178	0440aff198a242eb25dd8258de1b652c	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915166	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/006/SRR6915166	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915166				VF77		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813932	SRS3104898	SRX3862843	SRR6915167	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ78H		PAIRED	WGS	METAGENOMIC	RANDOM	11297070	2246421841	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ78H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ78H	CRC_MR_SBJ78H_17_R1.fastq.bz2	738860502;742765643	c9d3b84a056e0287202a53f5d21010e1;0c332d072fb186330ec7c58ece6322f0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915167/SRR6915167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915167/SRR6915167_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915167/SRR6915167_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915167/SRR6915167_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915167/SRR6915167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915167/SRR6915167_2.fastq.gz							1097510514	cfbca939a8893ba95d9f14bf75e1516c	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915167	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/007/SRR6915167	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915167				SBJ78H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813939	SRS3104897	SRX3862842	SRR6915168	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ77H		PAIRED	WGS	METAGENOMIC	RANDOM	13235912	2630654543	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ77H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ77H	CRC_MR_SBJ77H_17_R1.fastq.bz2	870053697;871931764	d547abe228bac2d3661ad11d658d65a8;a52d5ececb751ada132229db5475768b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915168/SRR6915168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915168/SRR6915168_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915168/SRR6915168_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915168/SRR6915168_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915168/SRR6915168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915168/SRR6915168_2.fastq.gz							1291910549	8dc0f84b1fa580f50067e598eb40cd42	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915168	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/008/SRR6915168	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915168				SBJ77H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813926	SRS3104896	SRX3862841	SRR6915169	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ75H		PAIRED	WGS	METAGENOMIC	RANDOM	11396313	2264379075	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ75H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ75H	CRC_MR_SBJ75H_17_R1.fastq.bz2	750665952;754944720	84ec45ea07c41f8238afa1c97cfa834f;241705ff10970940762fa139f43ba469	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915169/SRR6915169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915169/SRR6915169_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915169/SRR6915169_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915169/SRR6915169_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915169/SRR6915169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915169/SRR6915169_2.fastq.gz							1117581906	28e50d1110f89157c714ce1025557cea	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915169	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/009/SRR6915169	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915169				SBJ75H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813976	SRS3104895	SRX3862840	SRR6915170	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ74H		PAIRED	WGS	METAGENOMIC	RANDOM	14405150	2863592421	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ74H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ74H	CRC_MR_SBJ74H_17_R2.fastq.bz2	951002855;952196006	2559769109c557047280321b0532a442;08cc27ce80a7acf98b1691b8a82a1ab6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915170/SRR6915170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915170/SRR6915170_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915170/SRR6915170_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915170/SRR6915170_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915170/SRR6915170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915170/SRR6915170_2.fastq.gz							1411342984	634c02a1d98a73d3918c51ceb0058b22	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915170	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/000/SRR6915170	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915170				SBJ74H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813972	SRS3104894	SRX3862839	SRR6915171	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ82H		PAIRED	WGS	METAGENOMIC	RANDOM	18171212	3613264754	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ82H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ82H	CRC_MR_SBJ82H_17_R2.fastq.bz2	1185366376;1191459583	287b1303b322ce4749cc272b1fe7946f;e5ff2b335f12f12746f6e0bc53a792a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915171/SRR6915171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915171/SRR6915171_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915171/SRR6915171_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915171/SRR6915171_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915171/SRR6915171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915171/SRR6915171_2.fastq.gz							1758732459	e6ae594376e85c49c2c9809d65c34cb8	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915171	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/001/SRR6915171	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915171				SBJ82H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813948	SRS3104893	SRX3862838	SRR6915172	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ81H		PAIRED	WGS	METAGENOMIC	RANDOM	27377622	5440126805	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ81H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ81H	CRC_MR_SBJ81H_17_R1.fastq.bz2	1797367235;1811646339	207d2097414ea99e41b291d106c175f2;9561bc81ab7a911eec0ea527a11f2e0c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915172/SRR6915172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915172/SRR6915172_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915172/SRR6915172_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915172/SRR6915172_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915172/SRR6915172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915172/SRR6915172_2.fastq.gz							2673733691	fc7dbed91d4c08688826db36c1302682	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915172	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/002/SRR6915172	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915172				SBJ81H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813962	SRS3104892	SRX3862837	SRR6915173	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ80H		PAIRED	WGS	METAGENOMIC	RANDOM	12408669	2466568920	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ80H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ80H	CRC_MR_SBJ80H_17_R2.fastq.bz2	814131247;817708494	45c4aeef6fc92128d754eea123666ef1;6b573bdeeff0c3b4698c5ed0b8848c78	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_2.fastq.gz							1209188502	9318ccdf4a43d412f455beaee99db9d2	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915173	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/003/SRR6915173	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915173				SBJ80H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813977	SRS3104891	SRX3862836	SRR6915174	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ79H		PAIRED	WGS	METAGENOMIC	RANDOM	16900543	3359472429	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ79H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ79H	CRC_MR_SBJ79H_17_R2.fastq.bz2	1103415287;1110184467	5d230a65d09c1f73a4c732bc38a9860a;6c8eb74ddc5f8fc31aa9a93a6de177fe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915174/SRR6915174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915174/SRR6915174_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915174/SRR6915174_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915174/SRR6915174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915174/SRR6915174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915174/SRR6915174_2.fastq.gz							1640470302	f495f8becf5aaa117e5346813e0ca861	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915174	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/004/SRR6915174	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915174				SBJ79H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813969	SRS3104890	SRX3862835	SRR6915175	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ84H		PAIRED	WGS	METAGENOMIC	RANDOM	18771174	3730230606	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ84H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ84H	CRC_MR_SBJ84H_17_R1.fastq.bz2	1223597509;1220789096	0b4ff402740c7ffc3d3806f76c66ff9e;a81e7838361c7bd8d127254a02f157c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915175/SRR6915175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915175/SRR6915175_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915175/SRR6915175_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915175/SRR6915175_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915175/SRR6915175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915175/SRR6915175_2.fastq.gz							1807703941	962c87c61b824a11ad7d3276f0417ee3	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915175	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/005/SRR6915175	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915175				SBJ84H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813933	SRS3104889	SRX3862834	SRR6915176	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ83H		PAIRED	WGS	METAGENOMIC	RANDOM	11992292	2383140130	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ83H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ83H	CRC_MR_SBJ83H_17_R2.fastq.bz2	782799337;784148815	e8a3af248231437543838a640a2b2e9c;feb1630bc33737ddf9b6138fd8c877a3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_2.fastq.gz							1160144560	013ec798030223c0dbd8355fdc59b0ab	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915176	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/006/SRR6915176	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915176				SBJ83H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813928	SRS3104888	SRX3862833	SRR6915177	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ12C		PAIRED	WGS	METAGENOMIC	RANDOM	19079349	3758212211	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ12C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ12C	CRC_MR_SBJ12C_17_R2.fastq.bz2	1213552822;1209342570	8256fd288c538f01b27b8d1597b4ac65;2493c4e0c64df9c8f0d70aa95b9a68b1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915177/SRR6915177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915177/SRR6915177_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915177/SRR6915177_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915177/SRR6915177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915177/SRR6915177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915177/SRR6915177_2.fastq.gz							1793280423	910d3d166b2f401dd2407627b854018d	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915177	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/007/SRR6915177	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915177				SBJ12C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813944	SRS3104887	SRX3862832	SRR6915178	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ11C		PAIRED	WGS	METAGENOMIC	RANDOM	23386617	4649468222	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ11C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ11C	CRC_MR_SBJ11C_17_R1.fastq.bz2	1517137180;1530162761	b371b8ba70cb16241c7eb87d638397ce;5187a029e84c65889231b69b79625c06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915178/SRR6915178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915178/SRR6915178_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915178/SRR6915178_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915178/SRR6915178_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915178/SRR6915178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915178/SRR6915178_2.fastq.gz							2253626133	578b61ccfc2daaa5de5afecd01f73011	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915178	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/008/SRR6915178	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915178				SBJ11C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813966	SRS3104886	SRX3862831	SRR6915179	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ06C		PAIRED	WGS	METAGENOMIC	RANDOM	29208135	5776048618	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ06C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ06C	CRC_MR_SBJ06C_17_R1.fastq.bz2	1848980704;1868487484	72476d44f94b59829c16569c9ff96d3b;e23de7b28d5609b8182a4a0cdfab45c5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_2.fastq.gz							2745376644	036bb9878aa7980184b203487bd560f2	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915179	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/009/SRR6915179	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915179				SBJ06C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813967	SRS3104885	SRX3862830	SRR6915180	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ05C		PAIRED	WGS	METAGENOMIC	RANDOM	21750526	4307730812	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ05C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ05C	CRC_MR_SBJ05C_17_R2.fastq.bz2	1375542231;1391121550	17936b49f3cf4f0bdf008705cf39c9ca;fea2abb14155c623adc1deb8f19fb76c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915180/SRR6915180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915180/SRR6915180_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915180/SRR6915180_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915180/SRR6915180_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915180/SRR6915180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915180/SRR6915180_2.fastq.gz							2040914581	128e4be280b6371704af63b648f2fb34	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915180	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/000/SRR6915180	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915180				SBJ05C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
